device_code,device_name_full,device_name_without_network_type,device_generation,product_line,product_type,manufacturer,platform
Prismplus TV,Prismplus TV,Prismplus TV,Prismplus TV,,,PRISMPLUS,android
K726,K726,K726,K726,,,PROGRACE,android
Neo Pro,Neo_Pro,Neo_Pro,Neo_Pro,,,PS_Mobile,android
neo,neo,neo,neo,,,PS_Mobile,android
P10,P10,P10,P10,,,PT mobile,android
A4000,A4000,A4000,A4000,,,Packard Bell,android
A5000,A5000,A5000,A5000,,,Packard Bell,android
A5700,A5700,A5700,A5700,,,Packard Bell,android
DAYTONA-G12,DAYTONA-G12,DAYTONA-G12,DAYTONA-G12,,,Packard Bell,android
M10400,M10400,M10400,M10400,,,Packard Bell,android
M10500,M10500,M10500,M10500,,,Packard Bell,android
M10600,M10600,M10600,M10600,,,Packard Bell,android
M11550,M11550,M11550,M11550,,,Packard Bell,android
M7500,M7500,M7500,M7500,,,Packard Bell,android
M7600-D,M7600-D,M7600-D,M7600-D,,,Packard Bell,android
MONZA-T7,MONZA-T7,MONZA-T7,MONZA-T7,,,Packard Bell,android
PB1009,PB1009,PB1009,PB1009,,,Packard Bell,android
PB101,PB101,PB101,PB101,,,Packard Bell,android
SILVERSTONE-T10,SILVERSTONE-T10,SILVERSTONE-T10,SILVERSTONE-T10,,,Packard Bell,android
T1000,T1000,T1000,T1000,,,Packard Bell,android
PadBook,PadBook,PadBook,PadBook,,,PadBook,android
PVG100,PVG100,PVG100,PVG100,,,Palm,android
PVG100E,PVG100E,PVG100E,PVG100E,,,Palm,android
PVG100C,Palm,Palm,Palm,,,Palm,android
PVG100EU,Palm,Palm,Palm,,,Palm,android
PVG100E_RU,Palm,Palm,Palm,,,Palm,android
JT-H580VT,,0,0,,,Panasonic,android
JT-H581VT,,0,0,,,Panasonic,android
P-08D,,0,0,,,Panasonic,android
P-07C,,0,0,,,Panasonic,android
003P,003P,003P,003P,,,Panasonic,android
101P,101P,101P,101P,,,Panasonic,android
102P,102P,102P,102P,,,Panasonic,android
DX01C,43DX400C,43DX400C,43DX400C,,,Panasonic,android
9S61Z_ZQ20S,43GX580C,43GX580C,43GX580C,,,Panasonic,android
48AX600C,48AX600C,48AX600C,48AX600C,,,Panasonic,android
4KTV-0SU,4KTV-0SU,4KTV-0SU,4KTV-0SU,,,Panasonic,android
4KTV-0SUF,4KTV-0SUF,4KTV-0SUF,4KTV-0SUF,,,Panasonic,android
4KTV-0SUW,4KTV-0SUW,4KTV-0SUW,4KTV-0SUW,,,Panasonic,android
55AX600C,55AX600C,55AX600C,55AX600C,,,Panasonic,android
TH-55DX600C,55DX600C,55DX600C,55DX600C,,,Panasonic,android
AS650C,AS650C,AS650C,AS650C,,,Panasonic,android
AX600C,AX600C,AX600C,AX600C,,,Panasonic,android
surface7,Active Surface,Active Surface,Active Surface,,,Panasonic,android
Altus 18,Altus 18,Altus 18,Altus 18,,,Panasonic,android
Altus 24,Altus 24,Altus 24,Altus 24,,,Panasonic,android
Altus 32,Altus 32,Altus 32,Altus 32,,,Panasonic,android
Qualcomm elite,Altus 4K 24,Altus 4K 24,Altus 4K 24,,,Panasonic,android
Qualcomm elite,Altus4K43,Altus4K43,Altus4K43,,,Panasonic,android
PANASONIC TV,Android TV,Android TV,Android TV,,,Panasonic,android
PANASONIC TV,Android TV,Android TV,Android TV,,,Panasonic,android
PanasonicTV,Asia,Asia,Asia,,,Panasonic,android
VW_RCBKK1,Boukenkun-reciever,Boukenkun-reciever,Boukenkun-reciever,,,Panasonic,android
EB-4063-X,EB-4063-X,EB-4063-X,EB-4063-X,,,Panasonic,android
dL1,ELUGA,ELUGA,ELUGA,,,Panasonic,android
Panasonic ELUGA A,ELUGA A,ELUGA A,ELUGA A,,,Panasonic,android
ELUGA_A3,ELUGA A3,ELUGA A3,ELUGA A3,,,Panasonic,android
ELUGA_A3_Pro,ELUGA A3 Pro,ELUGA A3 Pro,ELUGA A3 Pro,,,Panasonic,android
ELUGA A4,ELUGA A4,ELUGA A4,ELUGA A4,,,Panasonic,android
Panasonic_ELUGA_C,ELUGA C,ELUGA C,ELUGA C,,,Panasonic,android
Panasonic ELUGA I,ELUGA I,ELUGA I,ELUGA I,,,Panasonic,android
ELUGA_I2_Activ,ELUGA I2 Activ,ELUGA I2 Activ,ELUGA I2 Activ,,,Panasonic,android
ELUGA I3 Mega,ELUGA I3 Mega,ELUGA I3 Mega,ELUGA I3 Mega,,,Panasonic,android
ELUGA I4,ELUGA I4,ELUGA I4,ELUGA I4,,,Panasonic,android
ELUGA_I5,ELUGA I5,ELUGA I5,ELUGA I5,,,Panasonic,android
Eluga I6,ELUGA I6,ELUGA I6,ELUGA I6,,,Panasonic,android
ELUGA I7,ELUGA I7,ELUGA I7,ELUGA I7,,,Panasonic,android
ELUGA_I7_EE,ELUGA I7 EE,ELUGA I7 EE,ELUGA I7 EE,,,Panasonic,android
Eluga I8,ELUGA I8,ELUGA I8,ELUGA I8,,,Panasonic,android
Eluga I9,ELUGA I9,ELUGA I9,ELUGA I9,,,Panasonic,android
Panasonic ELUGA L 4G,ELUGA L 4G,ELUGA L 4G,ELUGA L 4G,,,Panasonic,android
P-03E,ELUGA P,ELUGA P,ELUGA P,,,Panasonic,android
Panasonic_ELUGA_Pure,ELUGA PURE,ELUGA PURE,ELUGA PURE,,,Panasonic,android
P-07D,ELUGA Power,ELUGA Power,ELUGA Power,,,Panasonic,android
ELUGA Prim,ELUGA Prim,ELUGA Prim,ELUGA Prim,,,Panasonic,android
ELUGA Ray 500,ELUGA Ray 500,ELUGA Ray 500,ELUGA Ray 500,,,Panasonic,android
ELUGA Ray 550,ELUGA Ray 550,ELUGA Ray 550,ELUGA Ray 550,,,Panasonic,android
ELUGA Ray 600,ELUGA Ray 600,ELUGA Ray 600,ELUGA Ray 600,,,Panasonic,android
ELUGA Ray 610,ELUGA Ray 610,ELUGA Ray 610,ELUGA Ray 610,,,Panasonic,android
Eluga_Ray_700,ELUGA Ray 700,ELUGA Ray 700,ELUGA Ray 700,,,Panasonic,android
Eluga Ray 810,ELUGA Ray 810,ELUGA Ray 810,ELUGA Ray 810,,,Panasonic,android
Panasonic ELUGA S,ELUGA S,ELUGA S,ELUGA S,,,Panasonic,android
Panasonic ELUGA S Mini,ELUGA S Mini,ELUGA S Mini,ELUGA S Mini,,,Panasonic,android
ELUGA Turbo,ELUGA Turbo,ELUGA Turbo,ELUGA Turbo,,,Panasonic,android
Panasonic ELUGA U,ELUGA U,ELUGA U,ELUGA U,,,Panasonic,android
Panasonic ELUGA U2,ELUGA U2,ELUGA U2,ELUGA U2,,,Panasonic,android
ELUGA U3,ELUGA U3,ELUGA U3,ELUGA U3,,,Panasonic,android
P-06D,ELUGA V,ELUGA V,ELUGA V,,,Panasonic,android
Panasonic ELUGA WE,ELUGA WE,ELUGA WE,ELUGA WE,,,Panasonic,android
P-02E,ELUGA X,ELUGA X,ELUGA X,,,Panasonic,android
ELUGA X1,ELUGA X1,ELUGA X1,ELUGA X1,,,Panasonic,android
ELUGA_Y,ELUGA Y,ELUGA Y,ELUGA Y,,,Panasonic,android
ELUGA_Y_Pro,ELUGA Y Pro,ELUGA Y Pro,ELUGA Y Pro,,,Panasonic,android
ELUGA Z1,ELUGA Z1,ELUGA Z1,ELUGA Z1,,,Panasonic,android
Panasonic_dL1,ELUGA dL1,ELUGA dL1,ELUGA dL1,,,Panasonic,android
ELUGA_F,ELUGA_F,ELUGA_F,ELUGA_F,,,Panasonic,android
EX00C,EX00C,EX00C,EX00C,,,Panasonic,android
EX01C,EX01C,EX01C,EX01C,,,Panasonic,android
EX02C,EX02C,EX02C,EX02C,,,Panasonic,android
Eco v3,Eco10 v3,Eco10 v3,Eco10 v3,,,Panasonic,android
Eco v3 plus,Eco10 v3 Plus,Eco10 v3 Plus,Eco10 v3 Plus,,,Panasonic,android
Eco11 v2,Eco11 v2,Eco11 v2,Eco11 v2,,,Panasonic,android
Eco v3,Eco12 v3,Eco12 v3,Eco12 v3,,,Panasonic,android
Eco v3 plus,Eco12 v3 Plus,Eco12 v3 Plus,Eco12 v3 Plus,,,Panasonic,android
NEXT,Eco4K12A,Eco4K12A,Eco4K12A,,,Panasonic,android
NEXT,Eco4K13A,Eco4K13A,Eco4K13A,,,Panasonic,android
Eco9 v1,Eco9 v1,Eco9 v1,Eco9 v1,,,Panasonic,android
Eco9 v2,Eco9 v2,Eco9 v2,Eco9 v2,,,Panasonic,android
Eco v3 plus,EcoFW 10,EcoFW 10,EcoFW 10,,,Panasonic,android
Elite,Elite 11,Elite 11,Elite 11,,,Panasonic,android
Elite 11,Elite 11,Elite 11,Elite 11,,,Panasonic,android
Elite,Elite 12,Elite 12,Elite 12,,,Panasonic,android
Elitev3,Elite 12 v3,Elite 12 v3,Elite 12 v3,,,Panasonic,android
Elite v3a with camera,Elite 12 v3.1,Elite 12 v3.1,Elite 12 v3.1,,,Panasonic,android
Elite,Elite 16,Elite 16,Elite 16,,,Panasonic,android
Elite,Elite 16 v2,Elite 16 v2,Elite 16 v2,,,Panasonic,android
Elite,Elite 18,Elite 18,Elite 18,,,Panasonic,android
Elite v3p22,Elite 22,Elite 22,Elite 22,,,Panasonic,android
NEXT,Elite 4K 16,Elite 4K 16,Elite 4K 16,,,Panasonic,android
NEXT,Elite-4K 20,Elite-4K 20,Elite-4K 20,,,Panasonic,android
Elitev3,Elite13 v3,Elite13 v3,Elite13 v3,,,Panasonic,android
Elite v3a,Elitev3a,Elitev3a,Elitev3a,,,Panasonic,android
Eluga_A2,Eluga A2,Eluga A2,Eluga A2,,,Panasonic,android
Panasonic ELUGA Arc,Eluga Arc,Eluga Arc,Eluga Arc,,,Panasonic,android
Eluga_Arc_2,Eluga Arc 2,Eluga Arc 2,Eluga Arc 2,,,Panasonic,android
ELUGA_I2,Eluga I2,Eluga I2,Eluga I2,,,Panasonic,android
Panasonic_Eluga_I3,Eluga I3,Eluga I3,Eluga I3,,,Panasonic,android
Panasonic ELUGA Icon 2,Eluga Icon 2,Eluga Icon 2,Eluga Icon 2,,,Panasonic,android
Eluga Klik,Eluga Klik,Eluga Klik,Eluga Klik,,,Panasonic,android
Eluga_Mark_2,Eluga Mark 2,Eluga Mark 2,Eluga Mark 2,,,Panasonic,android
ELUGA_Pulse,Eluga Pulse,Eluga Pulse,Eluga Pulse,,,Panasonic,android
ELUGA_Pulse_X,Eluga Pulse X,Eluga Pulse X,Eluga Pulse X,,,Panasonic,android
ELUGA Ray,Eluga Ray,Eluga Ray,Eluga Ray,,,Panasonic,android
ELUGA Ray 530,Eluga Ray 530,Eluga Ray 530,Eluga Ray 530,,,Panasonic,android
ELUGA Ray 710,Eluga Ray 710,Eluga Ray 710,Eluga Ray 710,,,Panasonic,android
Eluga_Ray_800,Eluga Ray 800,Eluga Ray 800,Eluga Ray 800,,,Panasonic,android
ELUGA Ray Max,Eluga Ray Max,Eluga Ray Max,Eluga Ray Max,,,Panasonic,android
ELUGA Ray X,Eluga Ray X,Eluga Ray X,Eluga Ray X,,,Panasonic,android
Panasonic ELUGA Tapp,Eluga Tapp,Eluga Tapp,Eluga Tapp,,,Panasonic,android
Panasonic ELUGA Z,Eluga Z,Eluga Z,Eluga Z,,,Panasonic,android
ELUGA Note,Eluga_Note,Eluga_Note,Eluga_Note,,,Panasonic,android
FZ-A1B,FZ-A1,FZ-A1,FZ-A1,,,Panasonic,android
FZ-A1B,FZ-A1B,FZ-A1B,FZ-A1B,,,Panasonic,android
FZ-A2A,FZ-A2A,FZ-A2A,FZ-A2A,,,Panasonic,android
FZ-A3,FZ-A3,FZ-A3,FZ-A3,,,Panasonic,android
FZ-B2B,FZ-B2,FZ-B2,FZ-B2,,,Panasonic,android
FZ-B2D,FZ-B2D,FZ-B2D,FZ-B2D,,,Panasonic,android
FZ-L1,FZ-L1,FZ-L1,FZ-L1,,,Panasonic,android
FZ-L1,FZ-L1,FZ-L1,FZ-L1,,,Panasonic,android
FZ-L1,FZ-L1,FZ-L1,FZ-L1,,,Panasonic,android
FZ-L1,FZ-L1,FZ-L1,FZ-L1,,,Panasonic,android
FZ-L1,FZ-L1,FZ-L1,FZ-L1,,,Panasonic,android
FZ-L1,FZ-L1,FZ-L1,FZ-L1,,,Panasonic,android
FZ-L1,FZ-L1,FZ-L1,FZ-L1,,,Panasonic,android
FZ-L1 AOSP,FZ-L1UN,FZ-L1UN,FZ-L1UN,,,Panasonic,android
FZ-N1,FZ-N1,FZ-N1,FZ-N1,,,Panasonic,android
FZ-N1,FZ-N1,FZ-N1,FZ-N1,,,Panasonic,android
FZ-N1,FZ-N1,FZ-N1,FZ-N1,,,Panasonic,android
FZ-N1,FZ-N1,FZ-N1,FZ-N1,,,Panasonic,android
FZ-N1,FZ-N1,FZ-N1,FZ-N1,,,Panasonic,android
FZ-N1,FZ-N1,FZ-N1,FZ-N1,,,Panasonic,android
FZ-N1,FZ-N1,FZ-N1,FZ-N1,,,Panasonic,android
FZ-N1,FZ-N1,FZ-N1,FZ-N1,,,Panasonic,android
FZ-N1,FZ-N1,FZ-N1,FZ-N1,,,Panasonic,android
FZ-N1,FZ-N1,FZ-N1,FZ-N1,,,Panasonic,android
FZ-N1,FZ-N1,FZ-N1,FZ-N1,,,Panasonic,android
FZ-N1,FZ-N1E,FZ-N1E,FZ-N1E,,,Panasonic,android
FZ-N1,FZ-N1EVF,FZ-N1EVF,FZ-N1EVF,,,Panasonic,android
FZ-N1,FZ-N1EVFE,FZ-N1EVFE,FZ-N1EVFE,,,Panasonic,android
FZ-N1,FZ-N1F,FZ-N1F,FZ-N1F,,,Panasonic,android
FZ-N1,FZ-N1VU,FZ-N1VU,FZ-N1VU,,,Panasonic,android
FZ-T1,FZ-T1,FZ-T1,FZ-T1,,,Panasonic,android
FZ-T1,FZ-T1,FZ-T1,FZ-T1,,,Panasonic,android
FZ-T1,FZ-T1,FZ-T1,FZ-T1,,,Panasonic,android
FZ-T1,FZ-T1,FZ-T1,FZ-T1,,,Panasonic,android
FZ-T1,FZ-T1,FZ-T1,FZ-T1,,,Panasonic,android
FZ-T1 AOSP,FZ-T1,FZ-T1,FZ-T1,,,Panasonic,android
FZ-T1,FZ-T1AN,FZ-T1AN,FZ-T1AN,,,Panasonic,android
FZ-T1,FZ-T1EUN,FZ-T1EUN,FZ-T1EUN,,,Panasonic,android
FZ-T1,FZ-T1VUN,FZ-T1VUN,FZ-T1VUN,,,Panasonic,android
FZ-X1,FZ-X1,FZ-X1,FZ-X1,,,Panasonic,android
FZ-X1,FZ-X1,FZ-X1,FZ-X1,,,Panasonic,android
FZ-X1,FZ-X1,FZ-X1,FZ-X1,,,Panasonic,android
GS655,GS655,GS655,GS655,,,Panasonic,android
GX600C,GX600C,GX600C,GX600C,,,Panasonic,android
GX655,GX655,GX655,GX655,,,Panasonic,android
GX655,GX655,GX655,GX655,,,Panasonic,android
PanasonicTV,GX655,GX655,GX655,,,Panasonic,android
GX700C,GX700C,GX700C,GX700C,,,Panasonic,android
GX01C,GX880C,GX880C,GX880C,,,Panasonic,android
GZ01C,GZ1000,GZ1000,GZ1000,,,Panasonic,android
HD PSEB v2,HDPSEB v2,HDPSEB v2,HDPSEB v2,,,Panasonic,android
HD PSEB v3,HDPSEB v3,HDPSEB v3,HDPSEB v3,,,Panasonic,android
HD PSEB v4,HDPSEB v4,HDPSEB v4,HDPSEB v4,,,Panasonic,android
HMX03A,HomeX HMX03A,HomeX HMX03A,HomeX HMX03A,,,Panasonic,android
IPSC1_5,IPSC 1.5,IPSC 1.5,IPSC 1.5,,,Panasonic,android
IPSC4,IPSC 4,IPSC 4,IPSC 4,,,Panasonic,android
JT-B1,JT-B1,JT-B1,JT-B1,,,Panasonic,android
JT-C52,JT-C52,JT-C52,JT-C52,,,Panasonic,android
JT-C60,JT-C60,JT-C60,JT-C60,,,Panasonic,android
Panasonic_TV,JX700C,JX700C,JX700C,,,Panasonic,android
Panasonic KX-PRXA10,KX-PRXA10,KX-PRXA10,KX-PRXA10,,,Panasonic,android
Panasonic KX-PRXA15,KX-PRXA15,KX-PRXA15,KX-PRXA15,,,Panasonic,android
DMC-CM1,LUMIX CM1,LUMIX CM1,LUMIX CM1,,,Panasonic,android
NEXT,NEXT Crew Terminal - AutoChip,NEXT Crew Terminal - AutoChip,NEXT Crew Terminal - AutoChip,,,Panasonic,android
NEXT,NEXT Crew Terminal - IoT Chip,NEXT Crew Terminal - IoT Chip,NEXT Crew Terminal - IoT Chip,,,Panasonic,android
NEXT,NEXT Eco4K 12,NEXT Eco4K 12,NEXT Eco4K 12,,,Panasonic,android
NEXT,NEXT Elite-4K 16,NEXT Elite-4K 16,NEXT Elite-4K 16,,,Panasonic,android
NEXT,NEXT Elite-4K 24,NEXT Elite-4K 24,NEXT Elite-4K 24,,,Panasonic,android
NEXT,NEXT Elite-4K 43,NEXT Elite-4K 43,NEXT Elite-4K 43,,,Panasonic,android
P-01D,P-01D,P-01D,P-01D,,,Panasonic,android
P-01K,P-01K,P-01K,P-01K,,,Panasonic,android
P-02D,P-02D,P-02D,P-02D,,,Panasonic,android
P-04D,P-04D,P-04D,P-04D,,,Panasonic,android
P-05D,P-05D,P-05D,P-05D,,,Panasonic,android
P-07C,P-07C,P-07C,P-07C,,,Panasonic,android
Panasonic P11,P11,P11,P11,,,Panasonic,android
Panasonic P31,P31,P31,P31,,,Panasonic,android
Panasonic P41,P41,P41,P41,,,Panasonic,android
Panasonic P41HD,P41 HD,P41 HD,P41 HD,,,Panasonic,android
Panasonic P51,P51,P51,P51,,,Panasonic,android
Panasonic P55,P55,P55,P55,,,Panasonic,android
P55 Max,P55 Max,P55 Max,P55 Max,,,Panasonic,android
Panasonic P55 Novo,P55 Novo,P55 Novo,P55 Novo,,,Panasonic,android
P55 Novo 4G,P55 Novo,P55 Novo,P55 Novo,,,Panasonic,android
Panasonic P6,P6,P6,P6,,,Panasonic,android
Panasonic P6,P6,P6,P6,,,Panasonic,android
Panasonic P61,P61,P61,P61,,,Panasonic,android
Panasonic_P61,P61,P61,P61,,,Panasonic,android
P66,P66,P66,P66,,,Panasonic,android
P71,P71,P71,P71,,,Panasonic,android
Panasonic P75,P75,P75,P75,,,Panasonic,android
Panasonic P77,P77,P77,P77,,,Panasonic,android
Panasonic P81,P81,P81,P81,,,Panasonic,android
Panasonic P85,P85,P85,P85,,,Panasonic,android
P88,P88,P88,P88,,,Panasonic,android
P9,P9,P9,P9,,,Panasonic,android
P91,P91,P91,P91,,,Panasonic,android
Panasonic P99,P99,P99,P99,,,Panasonic,android
POE-SMB400-PS1,POE-SMB400-PS1,POE-SMB400-PS1,POE-SMB400-PS1,,,Panasonic,android
4KTV-JUP,Panasonic,Panasonic,Panasonic,,,Panasonic,android
P100,Panasonic P100,Panasonic P100,Panasonic P100,,,Panasonic,android
Panasonic P100,Panasonic P100,Panasonic P100,Panasonic P100,,,Panasonic,android
P101,Panasonic P101,Panasonic P101,Panasonic P101,,,Panasonic,android
Panasonic P110,Panasonic P110,Panasonic P110,Panasonic P110,,,Panasonic,android
Panasonic P55 NXT,Panasonic P55 NXT,Panasonic P55 NXT,Panasonic P55 NXT,,,Panasonic,android
Panasonic P7,Panasonic P7,Panasonic P7,Panasonic P7,,,Panasonic,android
Panasonic P85 NXT,Panasonic P85 NXT,Panasonic P85 NXT,Panasonic P85 NXT,,,Panasonic,android
Panasonic P90,Panasonic P90,Panasonic P90,Panasonic P90,,,Panasonic,android
Panasonic P90 3G,Panasonic P90 3G,Panasonic P90 3G,Panasonic P90 3G,,,Panasonic,android
Panasonic P95,Panasonic P95,Panasonic P95,Panasonic P95,,,Panasonic,android
Panasonic T70,Panasonic T70,Panasonic T70,Panasonic T70,,,Panasonic,android
GX655,Panasonic TV,Panasonic TV,Panasonic TV,,,Panasonic,android
RSE1708,RSE1708,RSE1708,RSE1708,,,Panasonic,android
9 inch SDU,SDU,SDU,SDU,,,Panasonic,android
SDU,SDU,SDU,SDU,,,Panasonic,android
Smart Monitor 17,SM17,SM17,SM17,,,Panasonic,android
SMLK2A,SMLK2A,SMLK2A,SMLK2A,,,Panasonic,android
Panasonic SV-ME1000,SV-ME1000,SV-ME1000,SV-ME1000,,,Panasonic,android
SMARTTVBOX,SmartTVBox,SmartTVBox,SmartTVBox,,,Panasonic,android
Panasonic T11,T11,T11,T11,,,Panasonic,android
Panasonic T21,T21,T21,T21,,,Panasonic,android
Panasonic T30,T30,T30,T30,,,Panasonic,android
Panasonic T31,T31,T31,T31,,,Panasonic,android
Panasonic T33,T33,T33,T33,,,Panasonic,android
Panasonic T40,T40,T40,T40,,,Panasonic,android
Panasonic T41,T41,T41,T41,,,Panasonic,android
Panasonic T44,T44,T44,T44,,,Panasonic,android
Panasonic T44 Lite,T44 Lite,T44 Lite,T44 Lite,,,Panasonic,android
Panasonic T9,T9,T9,T9,,,Panasonic,android
TAB-A01-SD,TAB-A01,TAB-A01,TAB-A01,,,Panasonic,android
TAB-A02-SD,TAB-A02,TAB-A02,TAB-A02,,,Panasonic,android
TAB-A05,TAB-A05-SA,TAB-A05-SA,TAB-A05-SA,,,Panasonic,android
DX00C,TH-49DX400C,TH-49DX400C,TH-49DX400C,,,Panasonic,android
TH55DR600C,TH-55DR600C,TH-55DR600C,TH-55DR600C,,,Panasonic,android
TH_55DX700C,TH-55DX700C,TH-55DX700C,TH-55DX700C,,,Panasonic,android
TH-65DR800C,TH-65DR800C,TH-65DR800C,TH-65DR800C,,,Panasonic,android
TH_65DX400C,TH-65DX400C,TH-65DX400C,TH-65DX400C,,,Panasonic,android
Tab 8,Tab 8,Tab 8,Tab 8,,,Panasonic,android
theaterv3,Theater v3,Theater v3,Theater v3,,,Panasonic,android
Theater,Theater12,Theater12,Theater12,,,Panasonic,android
WA-P7,Translation device,Translation device,Translation device,,,Panasonic,android
Panasonic UN-MT300,UN-MT300,UN-MT300,UN-MT300,,,Panasonic,android
Panasonic UN-W700,UN-W700,UN-W700,UN-W700,,,Panasonic,android
Video Handset,VHS v2,VHS v2,VHS v2,,,Panasonic,android
VTSH v1,VTSH v1,VTSH v1,VTSH v1,,,Panasonic,android
WSCU3,WSCU,WSCU,WSCU,,,Panasonic,android
Panasonic T31,Yaris M,Yaris M,Yaris M,,,Panasonic,android
FZ-B2D,fz_b2dh,fz_b2dh,fz_b2dh,,,Panasonic,android
IPHDCK16H,IPHDCK16H,IPHDCK16H,IPHDCK16H,,,Panodic,android
ADR910L,ADR910L,ADR910L,ADR910L,,,Pantech,android
ADR930L,ADR930L,ADR930L,ADR930L,,,Pantech,android
IM-T100K,AT1,AT1,AT1,,,Pantech,android
ADR8995,Apache,Apache,Apache,,,Pantech,android
PantechP9070,Burst,Burst,Burst,,,Pantech,android
PantechP8000,Crossover,Crossover,Crossover,,,Pantech,android
IM-A760S,EF33S,EF33S,EF33S,,,Pantech,android
IM-A770K,EF34K,EF34K,EF34K,,,Pantech,android
IM-A780L,EF35L,EF35L,EF35L,,,Pantech,android
PantechP4100,Element,Element,Element,,,Pantech,android
PantechP8010,Flex,Flex,Flex,,,Pantech,android
IM-100GN,IM-100GN,IM-100GN,IM-100GN,,,Pantech,android
IM-100K,IM-100K,IM-100K,IM-100K,,,Pantech,android
IM-100S,IM-100S,IM-100S,IM-100S,,,Pantech,android
IM-A810K,IM-810K,IM-810K,IM-810K,,,Pantech,android
IM-A840SP,IM-840SP,IM-840SP,IM-840SP,,,Pantech,android
IM-A730S,IM-A730S,IM-A730S,IM-A730S,,,Pantech,android
IM-A740S,IM-A740S,IM-A740S,IM-A740S,,,Pantech,android
IM-A760S,IM-A760S,IM-A760S,IM-A760S,,,Pantech,android
IM-A770K,IM-A770K,IM-A770K,IM-A770K,,,Pantech,android
IM-A775C,IM-A775C,IM-A775C,IM-A775C,,,Pantech,android
IM-A780L,IM-A780L,IM-A780L,IM-A780L,,,Pantech,android
IM-A800S,IM-A800S,IM-A800S,IM-A800S,,,Pantech,android
IM-A810K,IM-A810K,IM-A810K,IM-A810K,,,Pantech,android
IM-A810S,IM-A810S,IM-A810S,IM-A810S,,,Pantech,android
IM-A830K,IM-A830K,IM-A830K,IM-A830K,,,Pantech,android
IM-A830KE,IM-A830KE,IM-A830KE,IM-A830KE,,,Pantech,android
IM-A830L,IM-A830L,IM-A830L,IM-A830L,,,Pantech,android
IM-A830S,IM-A830S,IM-A830S,IM-A830S,,,Pantech,android
IM-A840S,IM-A840S,IM-A840S,IM-A840S,,,Pantech,android
IM-A850K,IM-A850K,IM-A850K,IM-A850K,,,Pantech,android
IM-A850L,IM-A850L,IM-A850L,IM-A850L,,,Pantech,android
IM-A850S,IM-A850S,IM-A850S,IM-A850S,,,Pantech,android
IM-A860K,IM-A860K,IM-A860K,IM-A860K,,,Pantech,android
IM-A860L,IM-A860L,IM-A860L,IM-A860L,,,Pantech,android
IM-A860S,IM-A860S,IM-A860S,IM-A860S,,,Pantech,android
IM-A870K,IM-A870K,IM-A870K,IM-A870K,,,Pantech,android
IM-A870L,IM-A870L,IM-A870L,IM-A870L,,,Pantech,android
IM-A870S,IM-A870S,IM-A870S,IM-A870S,,,Pantech,android
IM-A880S,IM-A880S,IM-A880S,IM-A880S,,,Pantech,android
IM-A910K,IM-A910K,IM-A910K,IM-A910K,,,Pantech,android
IM-A910L,IM-A910L,IM-A910L,IM-A910L,,,Pantech,android
IM-A910S,IM-A910S,IM-A910S,IM-A910S,,,Pantech,android
IM-A920S,IM-A920S,IM-A920S,IM-A920S,,,Pantech,android
IM-A940K,IM-A940K,IM-A940K,IM-A940K,,,Pantech,android
SKY IM-A630K,Izar,Izar,Izar,,,Pantech,android
K-50,K-50,K-50,K-50,,,Pantech,android
EIS01PT,MIRACH_J,MIRACH_J,MIRACH_J,,,Pantech,android
IS11PT,MIRACH_J,MIRACH_J,MIRACH_J,,,Pantech,android
IM-A690L,Mirach,Mirach,Mirach,,,Pantech,android
IM-A690S,Mirach,Mirach,Mirach,,,Pantech,android
IM-A750K,Mirach A,Mirach A,Mirach A,,,Pantech,android
PantechP9090,P9090,P9090,P9090,,,Pantech,android
PLANET,PLANET,PLANET,PLANET,,,Pantech,android
PTL21,PTL21,PTL21,PTL21,,,Pantech,android
PantechP9060,Pocket,Pocket,Pocket,,,Pantech,android
IS06,SIRIUS α,SIRIUS α,SIRIUS α,,,Pantech,android
SKY IM-A600S,Sirius,Sirius,Sirius,,,Pantech,android
Pantech V955,V955,V955,V955,,,Pantech,android
IM-A770K,VEGA RACER,VEGA RACER,VEGA RACER,,,Pantech,android
IM-A780L,VEGA RACER,VEGA RACER,VEGA RACER,,,Pantech,android
IM-A890K,VEGA Secret Note,VEGA Secret Note,VEGA Secret Note,,,Pantech,android
IM-A890L,VEGA Secret Note,VEGA Secret Note,VEGA Secret Note,,,Pantech,android
IM-A890S,VEGA Secret Note,VEGA Secret Note,VEGA Secret Note,,,Pantech,android
IM-A900S,VEGA Secret UP,VEGA Secret UP,VEGA Secret UP,,,Pantech,android
IM-A900K,VEGA Secret UP,VEGA Secret UP,VEGA Secret UP,,,Pantech,android
IM-A900L,VEGA Secret UP,VEGA Secret UP,VEGA Secret UP,,,Pantech,android
IM-A900S,VEGA Secret UP,VEGA Secret UP,VEGA Secret UP,,,Pantech,android
IM-A900K,VEGA Secret UP,VEGA Secret UP,VEGA Secret UP,,,Pantech,android
IM-A900L,VEGA Secret UP,VEGA Secret UP,VEGA Secret UP,,,Pantech,android
SKY IM-A650S,Vega,Vega,Vega,,,Pantech,android
IM-A820L,Vega LTE M,Vega LTE M,Vega LTE M,,,Pantech,android
IM-A720L,Vega X,Vega X,Vega X,,,Pantech,android
IM-A710K,Vega X,Vega X,Vega X,,,Pantech,android
IM-A725L,ef14lv,ef14lv,ef14lv,,,Pantech,android
